22005	3.171393e+03	1.622438e+01	-1.38757e+02	
22006	3.173219e+03	1.621649e+01	-1.38740e+02	
22007	3.175046e+03	1.620860e+01	-1.38723e+02	
22008	3.176874e+03	1.620072e+01	-1.38706e+02	
22009	3.178703e+03	1.619283e+01	-1.38690e+02	
22010	3.180534e+03	1.618495e+01	-1.38673e+02	
22011	3.182365e+03	1.617707e+01	-1.38656e+02	
22012	3.184198e+03	1.616919e+01	-1.38639e+02	
22013	3.186031e+03	1.616131e+01	-1.38623e+02	
22014	3.187866e+03	1.615344e+01	-1.38606e+02	
22015	3.189701e+03	1.614556e+01	-1.38589e+02	
22016	3.191538e+03	1.613769e+01	-1.38572e+02	
22017	3.193376e+03	1.612982e+01	-1.38556e+02	
22018	3.195214e+03	1.612195e+01	-1.38539e+02	
22019	3.197054e+03	1.611408e+01	-1.38522e+02	
22020	3.198895e+03	1.610621e+01	-1.38505e+02	
22021	3.200737e+03	1.609834e+01	-1.38488e+02	
22022	3.202580e+03	1.609048e+01	-1.38472e+02	
22023	3.204424e+03	1.608262e+01	-1.38455e+02	
22024	3.206269e+03	1.607475e+01	-1.38438e+02	
22025	3.208116e+03	1.606689e+01	-1.38421e+02	
22026	3.209963e+03	1.605904e+01	-1.38405e+02	
22027	3.211811e+03	1.605118e+01	-1.38388e+02	
22028	3.213661e+03	1.604332e+01	-1.38371e+02	
22029	3.215511e+03	1.603547e+01	-1.38354e+02	
22030	3.217363e+03	1.602761e+01	-1.38337e+02	
22031	3.219215e+03	1.601976e+01	-1.38321e+02	
22032	3.221069e+03	1.601191e+01	-1.38304e+02	
22033	3.222924e+03	1.600406e+01	-1.38287e+02	
22034	3.224779e+03	1.599621e+01	-1.38270e+02	
22035	3.226636e+03	1.598837e+01	-1.38253e+02	
22036	3.228494e+03	1.598052e+01	-1.38237e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22037	3.230353e+03	1.597268e+01	-1.38220e+02	
22038	3.232213e+03	1.596484e+01	-1.38203e+02	
22039	3.234074e+03	1.595700e+01	-1.38186e+02	
22040	3.235937e+03	1.594916e+01	-1.38169e+02	
22041	3.237800e+03	1.594132e+01	-1.38153e+02	
22042	3.239664e+03	1.593349e+01	-1.38136e+02	
22043	3.241530e+03	1.592565e+01	-1.38119e+02	
22044	3.243396e+03	1.591782e+01	-1.38102e+02	
22045	3.245264e+03	1.590999e+01	-1.38085e+02	
22046	3.247132e+03	1.590216e+01	-1.38069e+02	
22047	3.249002e+03	1.589433e+01	-1.38052e+02	
22048	3.250873e+03	1.588650e+01	-1.38035e+02	
22049	3.252745e+03	1.587867e+01	-1.38018e+02	
22050	3.254618e+03	1.587085e+01	-1.38001e+02	
22051	3.256492e+03	1.586303e+01	-1.37985e+02	
22052	3.258367e+03	1.585520e+01	-1.37968e+02	
22053	3.260243e+03	1.584738e+01	-1.37951e+02	
22054	3.262121e+03	1.583956e+01	-1.37934e+02	
22055	3.263999e+03	1.583175e+01	-1.37917e+02	
22056	3.265878e+03	1.582393e+01	-1.37900e+02	
22057	3.267759e+03	1.581612e+01	-1.37884e+02	
22058	3.269640e+03	1.580830e+01	-1.37867e+02	
22059	3.271523e+03	1.580049e+01	-1.37850e+02	
22060	3.273407e+03	1.579268e+01	-1.37833e+02	
22061	3.275292e+03	1.578487e+01	-1.37816e+02	
22062	3.277178e+03	1.577707e+01	-1.37799e+02	
22063	3.279065e+03	1.576926e+01	-1.37783e+02	
22064	3.280953e+03	1.576146e+01	-1.37766e+02	
22065	3.282842e+03	1.575365e+01	-1.37749e+02	
22066	3.284732e+03	1.574585e+01	-1.37732e+02	
22067	3.286624e+03	1.573805e+01	-1.37715e+02	
22068	3.288516e+03	1.573025e+01	-1.37698e+02	
22069	3.290410e+03	1.572246e+01	-1.37681e+02	
22070	3.292305e+03	1.571466e+01	-1.37665e+02	
22071	3.294200e+03	1.570686e+01	-1.37648e+02	
22072	3.296097e+03	1.569907e+01	-1.37631e+02	
22073	3.297995e+03	1.569128e+01	-1.37614e+02	
22074	3.299894e+03	1.568349e+01	-1.37597e+02	
22075	3.301794e+03	1.567570e+01	-1.37580e+02	
22076	3.303695e+03	1.566791e+01	-1.37563e+02	
22077	3.305598e+03	1.566013e+01	-1.37547e+02	
22078	3.307501e+03	1.565235e+01	-1.37530e+02	
22079	3.309406e+03	1.564456e+01	-1.37513e+02	
22080	3.311311e+03	1.563678e+01	-1.37496e+02	
22081	3.313218e+03	1.562900e+01	-1.37479e+02	
22082	3.315126e+03	1.562122e+01	-1.37462e+02	
22083	3.317035e+03	1.561345e+01	-1.37445e+02	
22084	3.318945e+03	1.560567e+01	-1.37429e+02	
22085	3.320856e+03	1.559790e+01	-1.37412e+02	
22086	3.322768e+03	1.559012e+01	-1.37395e+02	
22087	3.324681e+03	1.558235e+01	-1.37378e+02	
22088	3.326596e+03	1.557458e+01	-1.37361e+02	
22089	3.328511e+03	1.556681e+01	-1.37344e+02	
22090	3.330428e+03	1.555905e+01	-1.37327e+02	
22091	3.332345e+03	1.555128e+01	-1.37310e+02	
22092	3.334264e+03	1.554352e+01	-1.37294e+02	
22093	3.336184e+03	1.553576e+01	-1.37277e+02	
22094	3.338105e+03	1.552799e+01	-1.37260e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22095	3.340027e+03	1.552023e+01	-1.37243e+02	
22096	3.341950e+03	1.551248e+01	-1.37226e+02	
22097	3.343875e+03	1.550472e+01	-1.37209e+02	
22098	3.345800e+03	1.549696e+01	-1.37192e+02	
22099	3.347727e+03	1.548921e+01	-1.37175e+02	
22100	3.349654e+03	1.548146e+01	-1.37158e+02	
22101	3.351583e+03	1.547371e+01	-1.37141e+02	
22102	3.353513e+03	1.546596e+01	-1.37125e+02	
22103	3.355444e+03	1.545821e+01	-1.37108e+02	
22104	3.357376e+03	1.545046e+01	-1.37091e+02	
22105	3.359309e+03	1.544272e+01	-1.37074e+02	
22106	3.361244e+03	1.543497e+01	-1.37057e+02	
22107	3.363179e+03	1.542723e+01	-1.37040e+02	
22108	3.365116e+03	1.541949e+01	-1.37023e+02	
22109	3.367053e+03	1.541175e+01	-1.37006e+02	
22110	3.368992e+03	1.540401e+01	-1.36989e+02	
22111	3.370932e+03	1.539628e+01	-1.36972e+02	
22112	3.372873e+03	1.538854e+01	-1.36956e+02	
22113	3.374815e+03	1.538081e+01	-1.36939e+02	
22114	3.376758e+03	1.537308e+01	-1.36922e+02	
22115	3.378703e+03	1.536535e+01	-1.36905e+02	
22116	3.380648e+03	1.535762e+01	-1.36888e+02	
22117	3.382595e+03	1.534989e+01	-1.36871e+02	
22118	3.384543e+03	1.534216e+01	-1.36854e+02	
22119	3.386492e+03	1.533444e+01	-1.36837e+02	
22120	3.388442e+03	1.532672e+01	-1.36820e+02	
22121	3.390393e+03	1.531899e+01	-1.36803e+02	
22122	3.392345e+03	1.531127e+01	-1.36786e+02	
22123	3.394298e+03	1.530356e+01	-1.36769e+02	
22124	3.396253e+03	1.529584e+01	-1.36753e+02	
22125	3.398208e+03	1.528812e+01	-1.36736e+02	
22126	3.400165e+03	1.528041e+01	-1.36719e+02	
22127	3.402123e+03	1.527269e+01	-1.36702e+02	
22128	3.404082e+03	1.526498e+01	-1.36685e+02	
22129	3.406042e+03	1.525727e+01	-1.36668e+02	
22130	3.408003e+03	1.524956e+01	-1.36651e+02	
22131	3.409966e+03	1.524186e+01	-1.36634e+02	
22132	3.411929e+03	1.523415e+01	-1.36617e+02	
22133	3.413894e+03	1.522645e+01	-1.36600e+02	
22134	3.415860e+03	1.521874e+01	-1.36583e+02	
22135	3.417826e+03	1.521104e+01	-1.36566e+02	
22136	3.419794e+03	1.520334e+01	-1.36549e+02	
22137	3.421764e+03	1.519564e+01	-1.36532e+02	
22138	3.423734e+03	1.518795e+01	-1.36515e+02	
22139	3.425705e+03	1.518025e+01	-1.36499e+02	
22140	3.427678e+03	1.517256e+01	-1.36482e+02	
22141	3.429652e+03	1.516486e+01	-1.36465e+02	
22142	3.431626e+03	1.515717e+01	-1.36448e+02	
22143	3.433602e+03	1.514948e+01	-1.36431e+02	
22144	3.435579e+03	1.514179e+01	-1.36414e+02	
22145	3.437558e+03	1.513411e+01	-1.36397e+02	
22146	3.439537e+03	1.512642e+01	-1.36380e+02	
22147	3.441518e+03	1.511874e+01	-1.36363e+02	
22148	3.443499e+03	1.511106e+01	-1.36346e+02	
22149	3.445482e+03	1.510337e+01	-1.36329e+02	
22150	3.447466e+03	1.509569e+01	-1.36312e+02	
22151	3.449451e+03	1.508802e+01	-1.36295e+02	
22152	3.451437e+03	1.508034e+01	-1.36278e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22153	3.453425e+03	1.507266e+01	-1.36261e+02	
22154	3.455413e+03	1.506499e+01	-1.36244e+02	
22155	3.457403e+03	1.505732e+01	-1.36227e+02	
22156	3.459394e+03	1.504965e+01	-1.36210e+02	
22157	3.461386e+03	1.504198e+01	-1.36193e+02	
22158	3.463379e+03	1.503431e+01	-1.36176e+02	
22159	3.465373e+03	1.502664e+01	-1.36159e+02	
22160	3.467369e+03	1.501898e+01	-1.36142e+02	
22161	3.469365e+03	1.501132e+01	-1.36125e+02	
22162	3.471363e+03	1.500365e+01	-1.36109e+02	
22163	3.473362e+03	1.499599e+01	-1.36092e+02	
22164	3.475362e+03	1.498833e+01	-1.36075e+02	
22165	3.477363e+03	1.498068e+01	-1.36058e+02	
22166	3.479365e+03	1.497302e+01	-1.36041e+02	
22167	3.481369e+03	1.496537e+01	-1.36024e+02	
22168	3.483373e+03	1.495771e+01	-1.36007e+02	
22169	3.485379e+03	1.495006e+01	-1.35990e+02	
22170	3.487386e+03	1.494241e+01	-1.35973e+02	
22171	3.489394e+03	1.493476e+01	-1.35956e+02	
22172	3.491403e+03	1.492711e+01	-1.35939e+02	
22173	3.493414e+03	1.491947e+01	-1.35922e+02	
22174	3.495425e+03	1.491182e+01	-1.35905e+02	
22175	3.497438e+03	1.490418e+01	-1.35888e+02	
22176	3.499452e+03	1.489654e+01	-1.35871e+02	
22177	3.501467e+03	1.488890e+01	-1.35854e+02	
22178	3.503483e+03	1.488126e+01	-1.35837e+02	
22179	3.505500e+03	1.487362e+01	-1.35820e+02	
22180	3.507519e+03	1.486599e+01	-1.35803e+02	
22181	3.509538e+03	1.485835e+01	-1.35786e+02	
22182	3.511559e+03	1.485072e+01	-1.35769e+02	
22183	3.513581e+03	1.484309e+01	-1.35752e+02	
22184	3.515604e+03	1.483546e+01	-1.35735e+02	
22185	3.517629e+03	1.482783e+01	-1.35718e+02	
22186	3.519654e+03	1.482020e+01	-1.35701e+02	
22187	3.521681e+03	1.481258e+01	-1.35684e+02	
22188	3.523709e+03	1.480495e+01	-1.35667e+02	
22189	3.525738e+03	1.479733e+01	-1.35650e+02	
22190	3.527768e+03	1.478971e+01	-1.35633e+02	
22191	3.529799e+03	1.478209e+01	-1.35616e+02	
22192	3.531832e+03	1.477447e+01	-1.35599e+02	
22193	3.533865e+03	1.476686e+01	-1.35582e+02	
22194	3.535900e+03	1.475924e+01	-1.35565e+02	
22195	3.537936e+03	1.475163e+01	-1.35548e+02	
22196	3.539973e+03	1.474402e+01	-1.35531e+02	
22197	3.542012e+03	1.473640e+01	-1.35514e+02	
22198	3.544051e+03	1.472880e+01	-1.35497e+02	
22199	3.546092e+03	1.472119e+01	-1.35480e+02	
22200	3.548134e+03	1.471358e+01	-1.35463e+02	
22201	3.550177e+03	1.470598e+01	-1.35446e+02	
22202	3.552221e+03	1.469837e+01	-1.35429e+02	
22203	3.554267e+03	1.469077e+01	-1.35412e+02	
22204	3.556313e+03	1.468317e+01	-1.35395e+02	
22205	3.558361e+03	1.467557e+01	-1.35378e+02	
22206	3.560410e+03	1.466797e+01	-1.35361e+02	
22207	3.562460e+03	1.466038e+01	-1.35344e+02	
22208	3.564511e+03	1.465278e+01	-1.35327e+02	
22209	3.566564e+03	1.464519e+01	-1.35310e+02	
22210	3.568617e+03	1.463760e+01	-1.35293e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22211	3.570672e+03	1.463001e+01	-1.35276e+02	
22212	3.572728e+03	1.462242e+01	-1.35259e+02	
22213	3.574786e+03	1.461483e+01	-1.35242e+02	
22214	3.576844e+03	1.460725e+01	-1.35225e+02	
22215	3.578904e+03	1.459966e+01	-1.35208e+02	
22216	3.580964e+03	1.459208e+01	-1.35191e+02	
22217	3.583026e+03	1.458450e+01	-1.35174e+02	
22218	3.585089e+03	1.457692e+01	-1.35157e+02	
22219	3.587154e+03	1.456934e+01	-1.35140e+02	
22220	3.589219e+03	1.456176e+01	-1.35123e+02	
22221	3.591286e+03	1.455419e+01	-1.35106e+02	
22222	3.593354e+03	1.454661e+01	-1.35089e+02	
22223	3.595423e+03	1.453904e+01	-1.35072e+02	
22224	3.597493e+03	1.453147e+01	-1.35055e+02	
22225	3.599565e+03	1.452390e+01	-1.35038e+02	
22226	3.601638e+03	1.451633e+01	-1.35021e+02	
22227	3.603711e+03	1.450876e+01	-1.35004e+02	
22228	3.605786e+03	1.450120e+01	-1.34987e+02	
22229	3.607863e+03	1.449364e+01	-1.34970e+02	
22230	3.609940e+03	1.448607e+01	-1.34953e+02	
22231	3.612019e+03	1.447851e+01	-1.34936e+02	
22232	3.614099e+03	1.447095e+01	-1.34918e+02	
22233	3.616180e+03	1.446339e+01	-1.34901e+02	
22234	3.618262e+03	1.445584e+01	-1.34884e+02	
22235	3.620345e+03	1.444828e+01	-1.34867e+02	
22236	3.622430e+03	1.444073e+01	-1.34850e+02	
22237	3.624516e+03	1.443318e+01	-1.34833e+02	
22238	3.626603e+03	1.442563e+01	-1.34816e+02	
22239	3.628691e+03	1.441808e+01	-1.34799e+02	
22240	3.630781e+03	1.441053e+01	-1.34782e+02	
22241	3.632871e+03	1.440298e+01	-1.34765e+02	
22242	3.634963e+03	1.439544e+01	-1.34748e+02	
22243	3.637056e+03	1.438790e+01	-1.34731e+02	
22244	3.639150e+03	1.438036e+01	-1.34714e+02	
22245	3.641246e+03	1.437282e+01	-1.34697e+02	
22246	3.643343e+03	1.436528e+01	-1.34680e+02	
22247	3.645440e+03	1.435774e+01	-1.34663e+02	
22248	3.647539e+03	1.435020e+01	-1.34646e+02	
22249	3.649640e+03	1.434267e+01	-1.34629e+02	
22250	3.651741e+03	1.433514e+01	-1.34612e+02	
22251	3.653844e+03	1.432760e+01	-1.34595e+02	
22252	3.655948e+03	1.432007e+01	-1.34578e+02	
22253	3.658053e+03	1.431255e+01	-1.34561e+02	
22254	3.660159e+03	1.430502e+01	-1.34544e+02	
22255	3.662267e+03	1.429749e+01	-1.34527e+02	
22256	3.664376e+03	1.428997e+01	-1.34510e+02	
22257	3.666486e+03	1.428245e+01	-1.34493e+02	
22258	3.668597e+03	1.427493e+01	-1.34476e+02	
22259	3.670709e+03	1.426741e+01	-1.34459e+02	
22260	3.672823e+03	1.425989e+01	-1.34441e+02	
22261	3.674938e+03	1.425237e+01	-1.34424e+02	
22262	3.677054e+03	1.424486e+01	-1.34407e+02	
22263	3.679171e+03	1.423734e+01	-1.34390e+02	
22264	3.681290e+03	1.422983e+01	-1.34373e+02	
22265	3.683409e+03	1.422232e+01	-1.34356e+02	
22266	3.685530e+03	1.421481e+01	-1.34339e+02	
22267	3.687653e+03	1.420730e+01	-1.34322e+02	
22268	3.689776e+03	1.419980e+01	-1.34305e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22269	3.691901e+03	1.419229e+01	-1.34288e+02	
22270	3.694026e+03	1.418479e+01	-1.34271e+02	
22271	3.696154e+03	1.417729e+01	-1.34254e+02	
22272	3.698282e+03	1.416979e+01	-1.34237e+02	
22273	3.700411e+03	1.416229e+01	-1.34220e+02	
22274	3.702542e+03	1.415479e+01	-1.34203e+02	
22275	3.704674e+03	1.414729e+01	-1.34186e+02	
22276	3.706807e+03	1.413980e+01	-1.34169e+02	
22277	3.708942e+03	1.413231e+01	-1.34152e+02	
22278	3.711077e+03	1.412481e+01	-1.34135e+02	
22279	3.713214e+03	1.411732e+01	-1.34118e+02	
22280	3.715352e+03	1.410984e+01	-1.34100e+02	
22281	3.717492e+03	1.410235e+01	-1.34083e+02	
22282	3.719632e+03	1.409486e+01	-1.34066e+02	
22283	3.721774e+03	1.408738e+01	-1.34049e+02	
22284	3.723917e+03	1.407990e+01	-1.34032e+02	
22285	3.726061e+03	1.407241e+01	-1.34015e+02	
22286	3.728207e+03	1.406493e+01	-1.33998e+02	
22287	3.730354e+03	1.405746e+01	-1.33981e+02	
22288	3.732502e+03	1.404998e+01	-1.33964e+02	
22289	3.734651e+03	1.404250e+01	-1.33947e+02	
22290	3.736801e+03	1.403503e+01	-1.33930e+02	
22291	3.738953e+03	1.402756e+01	-1.33913e+02	
22292	3.741106e+03	1.402009e+01	-1.33896e+02	
22293	3.743260e+03	1.401262e+01	-1.33879e+02	
22294	3.745415e+03	1.400515e+01	-1.33862e+02	
22295	3.747572e+03	1.399768e+01	-1.33845e+02	
22296	3.749730e+03	1.399022e+01	-1.33828e+02	
22297	3.751889e+03	1.398275e+01	-1.33811e+02	
22298	3.754050e+03	1.397529e+01	-1.33793e+02	
22299	3.756211e+03	1.396783e+01	-1.33776e+02	
22300	3.758374e+03	1.396037e+01	-1.33759e+02	
22301	3.760538e+03	1.395291e+01	-1.33742e+02	
22302	3.762704e+03	1.394546e+01	-1.33725e+02	
22303	3.764870e+03	1.393800e+01	-1.33708e+02	
22304	3.767038e+03	1.393055e+01	-1.33691e+02	
22305	3.769207e+03	1.392310e+01	-1.33674e+02	
22306	3.771377e+03	1.391565e+01	-1.33657e+02	
22307	3.773549e+03	1.390820e+01	-1.33640e+02	
22308	3.775722e+03	1.390075e+01	-1.33623e+02	
22309	3.777896e+03	1.389331e+01	-1.33606e+02	
22310	3.780071e+03	1.388586e+01	-1.33589e+02	
22311	3.782248e+03	1.387842e+01	-1.33572e+02	
22312	3.784426e+03	1.387098e+01	-1.33555e+02	
22313	3.786605e+03	1.386354e+01	-1.33538e+02	
22314	3.788785e+03	1.385610e+01	-1.33520e+02	
22315	3.790967e+03	1.384866e+01	-1.33503e+02	
22316	3.793150e+03	1.384123e+01	-1.33486e+02	
22317	3.795334e+03	1.383379e+01	-1.33469e+02	
22318	3.797519e+03	1.382636e+01	-1.33452e+02	
22319	3.799706e+03	1.381893e+01	-1.33435e+02	
22320	3.801894e+03	1.381150e+01	-1.33418e+02	
22321	3.804083e+03	1.380407e+01	-1.33401e+02	
22322	3.806274e+03	1.379664e+01	-1.33384e+02	
22323	3.808465e+03	1.378922e+01	-1.33367e+02	
22324	3.810658e+03	1.378180e+01	-1.33350e+02	
22325	3.812852e+03	1.377437e+01	-1.33333e+02	
22326	3.815048e+03	1.376695e+01	-1.33316e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22327	3.817245e+03	1.375953e+01	-1.33299e+02	
22328	3.819443e+03	1.375212e+01	-1.33282e+02	
22329	3.821642e+03	1.374470e+01	-1.33265e+02	
22330	3.823843e+03	1.373728e+01	-1.33247e+02	
22331	3.826044e+03	1.372987e+01	-1.33230e+02	
22332	3.828247e+03	1.372246e+01	-1.33213e+02	
22333	3.830452e+03	1.371505e+01	-1.33196e+02	
22334	3.832657e+03	1.370764e+01	-1.33179e+02	
22335	3.834864e+03	1.370023e+01	-1.33162e+02	
22336	3.837072e+03	1.369283e+01	-1.33145e+02	
22337	3.839282e+03	1.368542e+01	-1.33128e+02	
22338	3.841493e+03	1.367802e+01	-1.33111e+02	
22339	3.843705e+03	1.367062e+01	-1.33094e+02	
22340	3.845918e+03	1.366322e+01	-1.33077e+02	
22341	3.848132e+03	1.365582e+01	-1.33060e+02	
22342	3.850348e+03	1.364842e+01	-1.33043e+02	
22343	3.852565e+03	1.364103e+01	-1.33026e+02	
22344	3.854784e+03	1.363363e+01	-1.33009e+02	
22345	3.857003e+03	1.362624e+01	-1.32991e+02	
22346	3.859224e+03	1.361885e+01	-1.32974e+02	
22347	3.861446e+03	1.361146e+01	-1.32957e+02	
22348	3.863670e+03	1.360407e+01	-1.32940e+02	
22349	3.865895e+03	1.359668e+01	-1.32923e+02	
22350	3.868121e+03	1.358930e+01	-1.32906e+02	
22351	3.870348e+03	1.358191e+01	-1.32889e+02	
22352	3.872576e+03	1.357453e+01	-1.32872e+02	
22353	3.874806e+03	1.356715e+01	-1.32855e+02	
22354	3.877037e+03	1.355977e+01	-1.32838e+02	
22355	3.879270e+03	1.355239e+01	-1.32821e+02	
22356	3.881504e+03	1.354502e+01	-1.32804e+02	
22357	3.883739e+03	1.353764e+01	-1.32787e+02	
22358	3.885975e+03	1.353027e+01	-1.32770e+02	
22359	3.888213e+03	1.352290e+01	-1.32753e+02	
22360	3.890451e+03	1.351553e+01	-1.32735e+02	
22361	3.892692e+03	1.350816e+01	-1.32718e+02	
22362	3.894933e+03	1.350079e+01	-1.32701e+02	
22363	3.897176e+03	1.349342e+01	-1.32684e+02	
22364	3.899420e+03	1.348606e+01	-1.32667e+02	
22365	3.901665e+03	1.347869e+01	-1.32650e+02	
22366	3.903912e+03	1.347133e+01	-1.32633e+02	
22367	3.906160e+03	1.346397e+01	-1.32616e+02	
22368	3.908409e+03	1.345661e+01	-1.32599e+02	
22369	3.910659e+03	1.344926e+01	-1.32582e+02	
22370	3.912911e+03	1.344190e+01	-1.32565e+02	
22371	3.915164e+03	1.343455e+01	-1.32548e+02	
22372	3.917419e+03	1.342719e+01	-1.32531e+02	
22373	3.919674e+03	1.341984e+01	-1.32514e+02	
22374	3.921931e+03	1.341249e+01	-1.32496e+02	
22375	3.924190e+03	1.340514e+01	-1.32479e+02	
22376	3.926449e+03	1.339780e+01	-1.32462e+02	
22377	3.928710e+03	1.339045e+01	-1.32445e+02	
22378	3.930972e+03	1.338311e+01	-1.32428e+02	
22379	3.933236e+03	1.337576e+01	-1.32411e+02	
22380	3.935501e+03	1.336842e+01	-1.32394e+02	
22381	3.937767e+03	1.336108e+01	-1.32377e+02	
22382	3.940034e+03	1.335375e+01	-1.32360e+02	
22383	3.942303e+03	1.334641e+01	-1.32343e+02	
22384	3.944573e+03	1.333907e+01	-1.32326e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22385	3.946844e+03	1.333174e+01	-1.32309e+02	
22386	3.949117e+03	1.332441e+01	-1.32292e+02	
22387	3.951391e+03	1.331708e+01	-1.32275e+02	
22388	3.953666e+03	1.330975e+01	-1.32258e+02	
22389	3.955943e+03	1.330242e+01	-1.32241e+02	
22390	3.958221e+03	1.329509e+01	-1.32223e+02	
22391	3.960500e+03	1.328777e+01	-1.32206e+02	
22392	3.962780e+03	1.328045e+01	-1.32189e+02	
22393	3.965062e+03	1.327312e+01	-1.32172e+02	
22394	3.967345e+03	1.326580e+01	-1.32155e+02	
22395	3.969630e+03	1.325848e+01	-1.32138e+02	
22396	3.971915e+03	1.325117e+01	-1.32121e+02	
22397	3.974203e+03	1.324385e+01	-1.32104e+02	
22398	3.976491e+03	1.323654e+01	-1.32087e+02	
22399	3.978781e+03	1.322922e+01	-1.32070e+02	
22400	3.981072e+03	1.322191e+01	-1.32053e+02	
22401	3.983364e+03	1.321460e+01	-1.32036e+02	
22402	3.985658e+03	1.320729e+01	-1.32019e+02	
22403	3.987953e+03	1.319999e+01	-1.32002e+02	
22404	3.990249e+03	1.319268e+01	-1.31985e+02	
22405	3.992547e+03	1.318538e+01	-1.31968e+02	
22406	3.994846e+03	1.317807e+01	-1.31950e+02	
22407	3.997146e+03	1.317077e+01	-1.31933e+02	
22408	3.999447e+03	1.316347e+01	-1.31916e+02	
22409	4.001750e+03	1.315617e+01	-1.31899e+02	
22410	4.004055e+03	1.314888e+01	-1.31882e+02	
22411	4.006360e+03	1.314158e+01	-1.31865e+02	
22412	4.008667e+03	1.313429e+01	-1.31848e+02	
22413	4.010975e+03	1.312700e+01	-1.31831e+02	
22414	4.013285e+03	1.311970e+01	-1.31814e+02	
22415	4.015596e+03	1.311242e+01	-1.31797e+02	
22416	4.017908e+03	1.310513e+01	-1.31780e+02	
22417	4.020222e+03	1.309784e+01	-1.31763e+02	
22418	4.022537e+03	1.309056e+01	-1.31746e+02	
22419	4.024853e+03	1.308327e+01	-1.31729e+02	
22420	4.027170e+03	1.307599e+01	-1.31712e+02	
22421	4.029489e+03	1.306871e+01	-1.31695e+02	
22422	4.031809e+03	1.306143e+01	-1.31678e+02	
22423	4.034131e+03	1.305415e+01	-1.31660e+02	
22424	4.036454e+03	1.304688e+01	-1.31643e+02	
22425	4.038778e+03	1.303960e+01	-1.31626e+02	
22426	4.041104e+03	1.303233e+01	-1.31609e+02	
22427	4.043431e+03	1.302506e+01	-1.31592e+02	
22428	4.045759e+03	1.301779e+01	-1.31575e+02	
22429	4.048089e+03	1.301052e+01	-1.31558e+02	
22430	4.050419e+03	1.300325e+01	-1.31541e+02	
22431	4.052752e+03	1.299598e+01	-1.31524e+02	
22432	4.055085e+03	1.298872e+01	-1.31507e+02	
22433	4.057420e+03	1.298146e+01	-1.31490e+02	
22434	4.059757e+03	1.297420e+01	-1.31473e+02	
22435	4.062094e+03	1.296694e+01	-1.31456e+02	
22436	4.064433e+03	1.295968e+01	-1.31439e+02	
22437	4.066774e+03	1.295242e+01	-1.31422e+02	
22438	4.069115e+03	1.294516e+01	-1.31405e+02	
22439	4.071458e+03	1.293791e+01	-1.31388e+02	
22440	4.073803e+03	1.293066e+01	-1.31371e+02	
22441	4.076149e+03	1.292341e+01	-1.31354e+02	
22442	4.078496e+03	1.291616e+01	-1.31336e+02	

Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
22443	4.080844e+03	1.290891e+01	-1.31319e+02	
22444	4.083194e+03	1.290166e+01	-1.31302e+02	
22445	4.085545e+03	1.289442e+01	-1.31285e+02	
22446	4.087898e+03	1.288717e+01	-1.31268e+02	
22447	4.090251e+03	1.287993e+01	-1.31251e+02	
22448	4.092607e+03	1.287269e+01	-1.31234e+02	
22449	4.094963e+03	1.286545e+01	-1.31217e+02	
22450	4.097321e+03	1.285821e+01	-1.31200e+02	
22451	4.099680e+03	1.285098e+01	-1.31183e+02	
22452	4.102041e+03	1.284374e+01	-1.31166e+02	
22453	4.104403e+03	1.283651e+01	-1.31149e+02	
22454	4.106766e+03	1.282928e+01	-1.31132e+02	
22455	4.109131e+03	1.282204e+01	-1.31115e+02	
22456	4.111497e+03	1.281482e+01	-1.31098e+02	
22457	4.113865e+03	1.280759e+01	-1.31081e+02	
22458	4.116233e+03	1.280036e+01	-1.31064e+02	
22459	4.118604e+03	1.279314e+01	-1.31047e+02	
22460	4.120975e+03	1.278591e+01	-1.31030e+02	
22461	4.123348e+03	1.277869e+01	-1.31013e+02	
22462	4.125722e+03	1.277147e+01	-1.30996e+02	
22463	4.128098e+03	1.276425e+01	-1.30979e+02	
22464	4.130475e+03	1.275704e+01	-1.30962e+02	
22465	4.132853e+03	1.274982e+01	-1.30945e+02	
22466	4.135233e+03	1.274261e+01	-1.30927e+02	
22467	4.137614e+03	1.273539e+01	-1.30910e+02	
22468	4.139997e+03	1.272818e+01	-1.30893e+02	
22469	4.142381e+03	1.272097e+01	-1.30876e+02	
22470	4.144766e+03	1.271376e+01	-1.30859e+02	
22471	4.147152e+03	1.270656e+01	-1.30842e+02	
22472	4.149540e+03	1.269935e+01	-1.30825e+02	
22473	4.151930e+03	1.269215e+01	-1.30808e+02	
22474	4.154321e+03	1.268494e+01	-1.30791e+02	
22475	4.156713e+03	1.267774e+01	-1.30774e+02	
22476	4.159106e+03	1.267054e+01	-1.30757e+02	
22477	4.161501e+03	1.266334e+01	-1.30740e+02	
22478	4.163897e+03	1.265615e+01	-1.30723e+02	
