corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
res_ss_27c_3.30v,res_ss,27,3.3,0,0.33,0.5,1.79938,132.6,2935.92,33.49,3.33292e+06,53.08,FAIL,-0.7454,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,1,0.001,1.79938,132.6,1583.79,19.68,3.36769e+06,53.12,FAIL,-0.8561,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,1,0.05,1.79938,132.6,1583.79,19.70,3.36469e+06,53.12,FAIL,-0.8561,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,1,0.2,1.79938,132.6,1583.79,19.79,3.35545e+06,53.10,FAIL,-0.8561,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,1,0.5,1.79938,132.6,1583.8,19.96,3.33689e+06,53.06,FAIL,-0.856,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,4.7,0.001,1.79938,132.5,712.861,9.30,3.36913e+06,53.12,FAIL,-0.8677,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,4.7,0.05,1.79938,132.5,712.862,9.35,3.36614e+06,53.11,FAIL,-0.8677,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,4.7,0.2,1.79938,132.5,712.865,9.54,3.35693e+06,53.09,FAIL,-0.8677,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0,4.7,0.5,1.79938,132.5,712.881,9.90,3.33842e+06,53.06,FAIL,-0.8672,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,0.33,0.001,1.79938,143.1,90772.5,56.04,405875,20.84,PASS,-0.535,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,0.33,0.05,1.79938,143.1,89730.1,56.16,425088,21.88,PASS,-0.5375,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,0.33,0.2,1.79938,143.1,90825.8,58.17,566864,26.26,PASS,-0.5282,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,0.33,0.5,1.79938,143.1,90049.6,60.84,1.26623e+06,36.88,PASS,-0.5579,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,1,0.001,1.79938,143.1,30088.1,73.54,413514,30.77,PASS,-0.4021,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,1,0.05,1.79938,143.1,29862.9,73.66,521952,34.85,PASS,-0.4178,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,1,0.2,1.79938,143.1,30111,75.70,1.80964e+06,47.48,PASS,-0.3953,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,1,0.5,1.79938,143.1,30002.5,78.51,1.92708e+06,42.76,PASS,-0.4222,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,4.7,0.001,1.79938,143.1,7592.41,49.05,492451,47.04,PASS,-0.619,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,4.7,0.05,1.79938,143.1,7573.47,49.35,2.75264e+06,53.32,PASS,-0.6511,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,4.7,0.2,1.79938,143.1,7597.79,51.63,2.27321e+06,49.21,PASS,-0.6094,PASS
res_ss_27c_3.30v,res_ss,27,3.3,0.1,4.7,0.5,1.79938,143.1,7606.66,55.24,2.1066e+06,43.72,PASS,-0.5918,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,0.33,0.001,1.79938,143.5,243499,47.97,622705,11.67,PASS,-0.5634,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,0.33,0.05,1.79938,143.5,243563,49.38,659704,12.54,PASS,-0.5603,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,0.33,0.2,1.79938,143.5,244543,53.58,813665,15.50,PASS,-0.5145,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,0.33,0.5,1.79938,143.5,250219,61.48,1.24513e+06,19.70,PASS,-0.4951,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,1,0.001,1.79938,143.5,85279.4,69.73,626971,21.40,PASS,-0.4214,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,1,0.05,1.79938,143.5,85309.8,71.23,762831,24.25,PASS,-0.418,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,1,0.2,1.79938,143.5,85783.7,75.81,1.38204e+06,29.58,PASS,-0.4152,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,1,0.5,1.79938,143.5,88603.5,84.99,1.70084e+06,25.72,PASS,-0.4064,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,4.7,0.001,1.79938,143.5,20500.2,48.93,653971,35.44,PASS,-0.644,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,4.7,0.05,1.79938,143.5,20506.7,50.64,1.61322e+06,42.98,PASS,-0.6397,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,4.7,0.2,1.79938,143.5,20607.3,55.99,1.83147e+06,34.50,PASS,-0.6417,PASS
res_ss_27c_3.30v,res_ss,27,3.3,1,4.7,0.5,1.79938,143.5,21198.2,67.28,1.86775e+06,27.28,PASS,-0.5396,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,0.33,0.001,1.79938,142,482198,22.56,687107,4.67,FAIL,-0.6093,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,0.33,0.05,1.79938,142,482625,25.32,728237,5.50,FAIL,-0.5975,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,0.33,0.2,1.79938,142,489220,33.15,894842,8.27,FAIL,-0.6292,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,0.33,0.5,1.79938,142,529100,45.83,1.31941e+06,11.69,PASS,-0.5257,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,1,0.001,1.79938,142,189794,55.93,689526,14.34,PASS,-0.4695,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,1,0.05,1.79938,142,190096,59.25,835812,17.01,PASS,-0.5071,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,1,0.2,1.79938,142,194940,69.12,1.43389e+06,21.36,PASS,-0.4631,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,1,0.5,1.79938,142,229988,87.58,1.75757e+06,17.43,PASS,-0.3511,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,4.7,0.001,1.79938,142,46869.1,52.60,704875,28.07,PASS,-0.5407,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,4.7,0.05,1.79938,142,46955.5,56.52,1.55142e+06,34.57,PASS,-0.5801,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,4.7,0.2,1.79938,142,48344.4,69.09,1.86803e+06,26.33,PASS,-0.536,PASS
res_ss_27c_3.30v,res_ss,27,3.3,10,4.7,0.5,1.79938,142,59161.3,97.88,1.92461e+06,19.02,PASS,-0.3294,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,0.33,0.001,1.79938,140.1,588107,8.22,664384,1.71,FAIL,-0.7318,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,0.33,0.05,1.79938,140.1,588819,11.55,703510,2.54,FAIL,-0.7135,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,0.33,0.2,1.79938,140.1,599308,20.84,862344,5.29,FAIL,-0.6894,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,0.33,0.5,1.79938,140.1,662400,34.51,1.2751e+06,8.83,FAIL,-0.5832,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,1,0.001,1.79938,140.1,252157,47.40,666049,11.37,PASS,-0.5347,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,1,0.05,1.79938,140.1,252838,51.77,804906,14.00,PASS,-0.505,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,1,0.2,1.79938,140.1,263799,64.31,1.38693e+06,18.53,PASS,-0.447,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,1,0.5,1.79938,140.1,353272,83.35,1.7115e+06,14.70,PASS,-0.3029,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,4.7,0.001,1.79938,140.1,62178.9,55.31,678455,25.06,PASS,-0.5046,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,4.7,0.05,1.79938,140.1,62393.9,60.52,1.49117e+06,31.74,PASS,-0.5236,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,4.7,0.2,1.79938,140.1,65987.7,77.31,1.81919e+06,23.62,PASS,-0.4725,PASS
res_ss_27c_3.30v,res_ss,27,3.3,25,4.7,0.5,1.79938,140.1,110913,117.64,1.87748e+06,16.29,PASS,-0.1543,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,0.33,0.001,1.79938,137.8,672737,-1.90,654780,-0.40,FAIL,-0.7625,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,0.33,0.05,1.79938,137.8,673642,1.90,692898,0.42,FAIL,-0.7405,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,0.33,0.2,1.79938,137.8,688162,12.28,846543,3.12,FAIL,-0.7426,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,0.33,0.5,1.79938,137.8,773553,26.29,1.24683e+06,6.64,FAIL,-0.6287,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,1,0.001,1.79938,137.8,305951,40.40,655767,9.24,FAIL,-0.5274,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,1,0.05,1.79938,137.8,307086,45.66,790309,11.83,PASS,-0.5452,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,1,0.2,1.79938,137.8,326039,60.15,1.35605e+06,16.34,PASS,-0.4693,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,1,0.5,1.79938,137.8,485063,75.49,1.67754e+06,12.55,PASS,-0.3184,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,4.7,0.001,1.79938,137.8,76112.6,56.90,666702,22.90,PASS,-0.537,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,4.7,0.05,1.79938,137.8,76519.2,63.26,1.45326e+06,29.57,PASS,-0.4783,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,4.7,0.2,1.79938,137.8,83737.3,83.85,1.78367e+06,21.48,PASS,-0.4051,PASS
res_ss_27c_3.30v,res_ss,27,3.3,50,4.7,0.5,1.79938,137.8,284320,119.32,1.84177e+06,14.15,PASS,-0.09889,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,0.33,0.001,1.79929,130.3,3116.8,34.91,3.76898e+06,53.09,FAIL,-0.7018,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,0.33,0.05,1.79929,130.3,3116.8,34.93,3.76561e+06,53.09,FAIL,-0.7018,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,0.33,0.2,1.79929,130.3,3116.8,34.98,3.75528e+06,53.07,FAIL,-0.7017,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,0.33,0.5,1.79929,130.3,3116.81,35.09,3.7345e+06,53.04,FAIL,-0.7017,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,1,0.001,1.79929,130.3,1670.31,20.70,3.77235e+06,53.08,FAIL,-0.8283,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,1,0.05,1.79929,130.3,1670.31,20.73,3.769e+06,53.07,FAIL,-0.8283,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,1,0.2,1.79929,130.3,1670.31,20.82,3.75872e+06,53.05,FAIL,-0.8283,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,1,0.5,1.79929,130.3,1670.32,21.00,3.73808e+06,53.02,FAIL,-0.8282,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,4.7,0.001,1.79929,130.1,749.841,9.83,3.77365e+06,53.07,FAIL,-0.8875,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,4.7,0.05,1.79929,130.1,749.841,9.90,3.77031e+06,53.06,FAIL,-0.8875,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,4.7,0.2,1.79929,130.1,749.844,10.09,3.76006e+06,53.05,FAIL,-0.8874,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0,4.7,0.5,1.79929,130.1,749.864,10.47,3.73946e+06,53.02,FAIL,-0.887,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,0.33,0.001,1.79929,141.5,99636.4,51.31,410701,20.43,PASS,-0.5628,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,0.33,0.05,1.79929,141.5,100782,52.24,449561,21.69,PASS,-0.5617,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,0.33,0.2,1.79929,141.5,99702.1,53.64,601959,26.70,PASS,-0.5546,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,0.33,0.5,1.79929,141.5,100049,57.08,1.50955e+06,38.15,PASS,-0.5774,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,1,0.001,1.79929,141.5,34913.9,72.84,417952,30.35,PASS,-0.4103,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,1,0.05,1.79929,141.5,35192.1,73.84,570687,35.22,PASS,-0.4377,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,1,0.2,1.79929,141.5,34949.8,75.34,2.18443e+06,48.54,PASS,-0.4011,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,1,0.5,1.79929,141.5,35141,79.10,2.16514e+06,42.97,PASS,-0.399,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,4.7,0.001,1.79929,141.5,8330.24,52.57,487349,46.31,PASS,-0.5819,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,4.7,0.05,1.79929,141.5,8354.82,53.60,3.01932e+06,53.28,PASS,-0.612,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,4.7,0.2,1.79929,141.5,8337.71,55.40,2.62161e+06,49.65,PASS,-0.5704,PASS
res_ss_27c_3.63v,res_ss,27,3.63,0.1,4.7,0.5,1.79929,141.5,8377.35,59.76,2.34564e+06,43.82,PASS,-0.5751,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,0.33,0.001,1.79929,142.2,272430,43.33,642150,11.22,FAIL,-0.5693,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,0.33,0.05,1.79929,142.2,272514,44.90,684918,12.20,FAIL,-0.5656,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,0.33,0.2,1.79929,142.2,273803,49.57,872689,15.70,PASS,-0.5725,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,0.33,0.5,1.79929,142.2,281274,58.28,1.4074e+06,20.36,PASS,-0.5668,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,1,0.001,1.79929,142.2,99887.4,68.51,646544,20.95,PASS,-0.4577,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,1,0.05,1.79929,142.2,99935.7,70.26,808223,24.27,PASS,-0.453,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,1,0.2,1.79929,142.2,100685,75.59,1.56139e+06,30.10,PASS,-0.4318,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,1,0.5,1.79929,142.2,105215,86.12,1.89053e+06,25.82,PASS,-0.4127,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,4.7,0.001,1.79929,142.2,22636.5,53.37,674356,35.01,PASS,-0.588,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,4.7,0.05,1.79929,142.2,22645.9,55.25,1.8271e+06,43.38,PASS,-0.5828,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,4.7,0.2,1.79929,142.2,22791.3,61.19,2.02833e+06,34.52,PASS,-0.5661,PASS
res_ss_27c_3.63v,res_ss,27,3.63,1,4.7,0.5,1.79929,142.2,23660.7,73.86,2.06115e+06,27.23,PASS,-0.5417,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,0.33,0.001,1.79929,141.2,520466,21.01,730895,4.61,FAIL,-0.6863,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,0.33,0.05,1.79929,141.2,520985,23.98,780112,5.56,FAIL,-0.6724,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,0.33,0.2,1.79929,141.2,528137,32.28,985250,8.77,FAIL,-0.6306,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,0.33,0.5,1.79929,141.2,577471,45.84,1.51186e+06,12.38,PASS,-0.5887,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,1,0.001,1.79929,141.2,210894,54.70,733661,14.28,PASS,-0.5162,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,1,0.05,1.79929,141.2,211305,58.38,913286,17.38,PASS,-0.4955,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,1,0.2,1.79929,141.2,217760,69.13,1.63234e+06,21.88,PASS,-0.4554,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,1,0.5,1.79929,141.2,267759,88.75,1.97568e+06,17.54,PASS,-0.3217,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,4.7,0.001,1.79929,141.2,51443,54.80,751151,28.05,PASS,-0.5724,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,4.7,0.05,1.79929,141.2,51561.9,59.11,1.76982e+06,35.00,PASS,-0.5452,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,4.7,0.2,1.79929,141.2,53484.4,72.92,2.08298e+06,26.33,PASS,-0.4792,PASS
res_ss_27c_3.63v,res_ss,27,3.63,10,4.7,0.5,1.79929,141.2,70372.1,105.52,2.14673e+06,18.96,PASS,-0.2639,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,0.33,0.001,1.79929,139.7,627330,7.41,703509,1.65,FAIL,-0.734,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,0.33,0.05,1.79929,139.7,628130,10.98,750105,2.59,FAIL,-0.7142,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,0.33,0.2,1.79929,139.7,640531,20.88,947480,5.80,FAIL,-0.7412,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,0.33,0.5,1.79929,139.7,715279,35.26,1.45431e+06,9.53,FAIL,-0.6342,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,1,0.001,1.79929,139.7,277029,45.55,705478,11.31,PASS,-0.531,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,1,0.05,1.79929,139.7,277903,50.34,874685,14.36,PASS,-0.5546,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,1,0.2,1.79929,139.7,292142,63.92,1.57865e+06,19.11,PASS,-0.4701,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,1,0.5,1.79929,139.7,410471,82.55,1.91573e+06,14.83,PASS,-0.306,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,4.7,0.001,1.79929,139.7,68549.3,56.83,719644,25.03,PASS,-0.4963,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,4.7,0.05,1.79929,139.7,68845.8,62.57,1.69308e+06,32.21,PASS,-0.5054,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,4.7,0.2,1.79929,139.7,73909.6,81.14,2.02767e+06,23.67,PASS,-0.4132,PASS
res_ss_27c_3.63v,res_ss,27,3.63,25,4.7,0.5,1.79929,139.7,165657,124.31,2.08541e+06,16.27,PASS,-0.1054,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,0.33,0.001,1.79929,137.8,715425,-2.12,693121,-0.47,FAIL,-0.8044,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,0.33,0.05,1.79929,137.8,716507,1.93,738379,0.45,FAIL,-0.779,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,0.33,0.2,1.79929,137.8,733608,12.95,928847,3.60,FAIL,-0.7432,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,0.33,0.5,1.79929,137.8,834772,27.66,1.42115e+06,7.34,FAIL,-0.6831,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,1,0.001,1.79929,137.8,334110,38.35,694445,9.17,FAIL,-0.5918,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,1,0.05,1.79929,137.8,335554,44.08,858081,12.17,FAIL,-0.5402,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,1,0.2,1.79929,137.8,359539,59.62,1.54221e+06,16.90,PASS,-0.4815,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,1,0.5,1.79929,137.8,556320,73.72,1.87696e+06,12.68,PASS,-0.3466,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,4.7,0.001,1.79929,137.8,84274.6,57.95,707048,22.86,PASS,-0.4895,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,4.7,0.05,1.79929,137.8,84843.3,64.99,1.64874e+06,30.02,PASS,-0.4727,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,4.7,0.2,1.79929,137.8,95236.9,87.78,1.98623e+06,21.51,PASS,-0.3628,PASS
res_ss_27c_3.63v,res_ss,27,3.63,50,4.7,0.5,1.79929,137.8,412197,109.88,2.04476e+06,14.12,PASS,-0.1684,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,0.33,0.001,1.79924,127.5,2043.44,23.31,2.58567e+06,53.10,FAIL,-0.8105,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,0.33,0.05,1.79924,127.5,2043.44,23.32,2.58406e+06,53.09,FAIL,-0.8105,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,0.33,0.2,1.79924,127.5,2043.44,23.36,2.57914e+06,53.08,FAIL,-0.8105,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,0.33,0.5,1.79924,127.5,2043.45,23.43,2.56924e+06,53.05,FAIL,-0.8105,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,1,0.001,1.79924,127.5,1139.59,13.62,2.58835e+06,53.08,FAIL,-0.9023,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,1,0.05,1.79924,127.5,1139.59,13.64,2.58675e+06,53.08,FAIL,-0.9023,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,1,0.2,1.79924,127.5,1139.59,13.70,2.58185e+06,53.06,FAIL,-0.9023,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,1,0.5,1.79924,127.5,1139.6,13.82,2.57202e+06,53.04,FAIL,-0.9022,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,4.7,0.001,1.79924,127.3,519.644,6.50,2.58938e+06,53.08,FAIL,-0.8662,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,4.7,0.05,1.79924,127.3,519.644,6.55,2.58778e+06,53.07,FAIL,-0.8662,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,4.7,0.2,1.79924,127.3,519.645,6.68,2.58289e+06,53.06,FAIL,-0.8661,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0,4.7,0.5,1.79924,127.3,519.651,6.94,2.57309e+06,53.03,FAIL,-0.8659,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,0.33,0.001,1.79924,140.4,57146.3,67.22,360434,23.28,PASS,-0.4627,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,0.33,0.05,1.79924,140.4,57147.2,67.55,379649,24.13,PASS,-0.4626,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,0.33,0.2,1.79924,140.4,57162.1,68.56,463166,27.32,PASS,-0.4601,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,0.33,0.5,1.79924,140.4,56468.7,69.97,856922,36.21,PASS,-0.4672,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,1,0.001,1.79924,140.4,17978.9,68.62,369909,33.33,PASS,-0.4707,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,1,0.05,1.79924,140.4,17979.2,68.94,453183,36.60,PASS,-0.4706,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,1,0.2,1.79924,140.4,17983.2,69.91,1.45551e+06,48.68,PASS,-0.4683,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,1,0.5,1.79924,140.4,17864,71.29,1.5529e+06,44.68,PASS,-0.4773,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,4.7,0.001,1.79924,140.4,5436.95,39.30,2.22715e+06,53.94,FAIL,-0.6986,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,4.7,0.05,1.79924,140.4,5437.05,39.75,2.10988e+06,53.13,FAIL,-0.6983,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,4.7,0.2,1.79924,140.4,5438.69,41.14,1.85552e+06,50.11,FAIL,-0.6937,PASS
res_ss_125c_2.97v,res_ss,125,2.97,0.1,4.7,0.5,1.79924,140.4,5435.75,43.54,1.72596e+06,45.67,FAIL,-0.7005,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,0.33,0.001,1.79924,140.9,172630,58.48,554622,12.89,PASS,-0.4832,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,0.33,0.05,1.79924,140.9,172655,59.49,579305,13.51,PASS,-0.4817,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,0.33,0.2,1.79924,140.9,173047,62.50,672465,15.52,PASS,-0.4588,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,0.33,0.5,1.79924,140.9,175304,68.34,920892,18.75,PASS,-0.4347,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,1,0.001,1.79924,140.9,55614.3,70.65,558857,22.62,PASS,-0.425,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,1,0.05,1.79924,140.9,55622.6,71.64,645115,24.60,PASS,-0.4236,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,1,0.2,1.79924,140.9,55754.6,74.66,1.01935e+06,28.90,PASS,-0.4019,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,1,0.5,1.79924,140.9,56519.8,80.79,1.30317e+06,26.29,PASS,-0.419,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,4.7,0.001,1.79924,140.9,15258.1,41.44,586076,36.68,FAIL,-0.6635,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,4.7,0.05,1.79924,140.9,15260.5,42.72,1.2034e+06,42.70,FAIL,-0.6612,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,4.7,0.2,1.79924,140.9,15297.5,46.66,1.42572e+06,35.34,PASS,-0.7011,PASS
res_ss_125c_2.97v,res_ss,125,2.97,1,4.7,0.5,1.79924,140.9,15510.1,54.81,1.4646e+06,28.36,PASS,-0.6482,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,0.33,0.001,1.79924,139,365620,34.55,618988,5.98,FAIL,-0.5083,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,0.33,0.05,1.79924,139,365840,36.65,646884,6.56,FAIL,-0.5016,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,0.33,0.2,1.79924,139,369286,42.72,749407,8.38,FAIL,-0.5146,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,0.33,0.5,1.79924,139,390208,53.22,996724,10.83,PASS,-0.4396,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,1,0.001,1.79924,139,129169,60.29,621150,15.64,PASS,-0.4459,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,1,0.05,1.79924,139,129262,62.56,715366,17.44,PASS,-0.4907,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,1,0.2,1.79924,139,130792,69.50,1.07615e+06,20.64,PASS,-0.476,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,1,0.5,1.79924,139,140586,83.45,1.34614e+06,17.65,PASS,-0.3845,PASS
res_ss_125c_2.97v,res_ss,125,2.97,10,4.7,0.001,1.79924,139,34620.8,44.81,634582,29.33,FAIL,-0.6544,PASS
